Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_13"",instance=""10.42.2.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-17 12:33:00,,,0.2005,
2025-07-17 12:33:05,,,0.2095,
2025-07-17 12:33:10,,,0.211,
2025-07-17 12:33:15,,,0.1945,
2025-07-17 12:33:20,,,0.197,
2025-07-17 12:33:25,,,0.1985,
2025-07-17 12:33:30,,,0.1985,
2025-07-17 12:33:35,,,0.2085,
2025-07-17 12:33:40,,,0.1945,
2025-07-17 12:33:45,,,0.2045,
2025-07-17 12:33:50,,,0.1995,
2025-07-17 12:33:55,,,0.196,
2025-07-17 12:34:00,,,0.2235,
2025-07-17 12:34:05,,,0.2205,
2025-07-17 12:34:10,,,0.2085,
2025-07-17 12:34:15,,,0.207,
2025-07-17 12:34:20,,,0.189,
2025-07-17 12:34:25,,,0.208,
2025-07-17 12:34:30,,,0.195,
2025-07-17 12:34:35,,,0.2105,
2025-07-17 12:34:40,,,0.1955,
2025-07-17 12:34:45,,,0.1985,
2025-07-17 12:34:50,,,0.193,
2025-07-17 12:34:55,,,0.1965,
2025-07-17 12:35:00,,,0.22,
2025-07-17 12:35:05,,,0.2145,
2025-07-17 12:35:10,,,0.193,
2025-07-17 12:35:15,,,0.191,
2025-07-17 12:35:20,,,0.1955,
2025-07-17 12:35:25,,,0.1915,
2025-07-17 12:35:30,,,0.2075,
2025-07-17 12:35:35,,,0.207,
2025-07-17 12:35:40,,,0.1965,
2025-07-17 12:35:45,,,0.194,
2025-07-17 12:35:50,,,0.195,
2025-07-17 12:35:55,,,0.1975,
2025-07-17 12:36:00,,,0.192,
2025-07-17 12:36:05,,,0.2055,
2025-07-17 12:36:10,,,0.2065,
2025-07-17 12:36:15,,,0.1985,
2025-07-17 12:36:20,,,0.2235,
2025-07-17 12:36:25,,,0.206,
2025-07-17 12:36:30,,,0.2165,
2025-07-17 12:36:35,,,0.2095,
2025-07-17 12:36:40,,,0.207,
2025-07-17 12:36:45,,,0.1935,
2025-07-17 12:36:50,,,0.1935,
2025-07-17 12:36:55,,,0.1925,
2025-07-17 12:37:00,,,0.1975,
2025-07-17 12:37:05,,,0.2125,
2025-07-17 12:37:10,,,0.212,
2025-07-17 12:37:15,,,0.1975,
2025-07-17 12:37:20,,,0.1905,
2025-07-17 12:37:25,,,0.1885,
2025-07-17 12:37:30,,,0.1925,
2025-07-17 12:37:35,,,0.2055,
2025-07-17 12:37:40,,,0.204,
2025-07-17 12:37:45,,,0.195,
2025-07-17 12:37:50,,,0.1875,
2025-07-17 12:37:55,,,0.1855,
2025-07-17 12:38:00,,,0.1945,
